********************************************************************************************
* Machine    : sanbgw:SanBGW (SanBGW) (Instance001)                                        *
7096  140c  06/30 08:51:33 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## ntkrnlpa.exe found at C:\Windows\system32\ntkrnlpa.exe
3864  990   06/30 08:51:33 1087963 FclRestore::OnMsgSetParams() - destDir supplied is [C:\Program Files\Metallic\ContentStore\iDataAgent\JobResults\CV_JobResults\2\0\1087963\GitRestore_4945_1087963] 
7144  310   06/30 08:51:33 1087963 JOBRESCACHEDIR: Galaxy 6.1-style Index Cache is not supported. Any index located in the cache sub-folder [C:\Program Files\Metallic\ContentStore\iDataAgent\JobResults\2] will be treat as 'not present'.
5928  1d2c  06/30 08:51:33 1087963 JOBRESCACHEDIR: Galaxy 6.1-style Index Cache is not supported. Any index located in the cache sub-folder [C:\Program Files\Metallic\ContentStore\iDataAgent\JobResults\2] will be treat as 'not present'.
7096  140c  06/30 08:51:33 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## kernel32.dll found at C:\Windows\system32\kernel32.dll
5672  1b60  06/30 08:51:33 1087963 FclRestore::OnMsgSetParams(5969) - Restore data instead of stub disabled
3864  990   06/30 08:51:33 1087963 JOBRESCACHEDIR: Galaxy 6.1-style Index Cache is not supported. Any index located in the cache sub-folder [C:\Program Files\Metallic\ContentStore\iDataAgent\JobResults\2] will be treat as 'not present'.
7144  310   06/30 08:51:33 1087963 FclREstore::openResultsFile() - Setting rawMode to True
5928  1d2c  06/30 08:51:33 1087963 FclREstore::openResultsFile() - Setting rawMode to True
7096  140c  06/30 08:51:33 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## ntdll.dll found at C:\Windows\system32\ntdll.dll
7144  310   06/30 08:51:33 1087963 FclRestore::OnMsgSetParams() - compatabilityOptions set to - SEND_NO_RAW_DEVICE_DATA
3864  990   06/30 08:51:33 1087963 FclRestore::OnMsgSetParams() - RST_CAN_OVERWRITE = -1
5928  1d2c  06/30 08:51:33 1087963 FclRestore::OnMsgSetParams() - compatabilityOptions set to - SEND_NO_RAW_DEVICE_DATA
7096  140c  06/30 08:51:33 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## win32k.sys found at C:\Windows\system32\win32k.sys
5672  1b60  06/30 08:51:33 1087963 FsdmProperty::InitializeEx(386) - Empty content List retrived for subclient[23682] 
7144  310   06/30 08:51:33 1087963 FclRestore::OnMsgSetParams() - This is not a ZIP folder download job
3864  990   06/30 08:51:33 1087963 JOBRESULTSTABLE(C:\Program Files\Metallic\ContentStore\iDataAgent\JobResults\CV_JobResults\2\0\10879 removing copy 'C:\Program Files\Metallic\ContentStore\iDataAgent\JobResults\CV_JobResults\2\0\1087963'
7096  140c  06/30 08:51:33 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## winsrv.dll found at C:\Windows\system32\winsrv.dll
5928  1d2c  06/30 08:51:33 1087963 FclRestore::OnMsgSetParams() - This is not a ZIP folder download job
5672  1b60  06/30 08:51:33 1087963 ContentToGlobalFilerInfo::GetFilerType() - ContentToGlobalFilerInfo::GetFilerType(972): -Error-: Context is not set for the FsdmProperty Object. Should call ReInit before making this call.
3864  990   06/30 08:51:33 1087963 FclRestore::OnMsgSetParams() - Out of place restore selected to dir [C:\Program Files\Metallic\ContentStore\iDataAgent\JobResults\CV_JobResults\2\0\1087963\GitRestore_4945_1087963]
7096  140c  06/30 08:51:33 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## bootvid.dll found at C:\Windows\system32\bootvid.dll
7144  310   06/30 08:51:33 1087963 FclRestore::OnMsgSetParams(5969) - Restore data instead of stub disabled
5672  1b60  06/30 08:51:33 1087963 FclRestorePrivate::SetSourceDestinationParams(1441) - Final ClientId chosen as 8426
3864  990   06/30 08:51:33 1087963 JOBRESCACHEDIR: Galaxy 6.1-style Index Cache is not supported. Any index located in the cache sub-folder [C:\Program Files\Metallic\ContentStore\iDataAgent\JobResults\2] will be treat as 'not present'.
7096  140c  06/30 08:51:33 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## kdcom.dll found at C:\Windows\system32\kdcom.dll
5928  1d2c  06/30 08:51:33 1087963 FclRestore::OnMsgSetParams(5969) - Restore data instead of stub disabled
5672  1b60  06/30 08:51:33 1087963 FclRestorePrivate::SetSourceDestinationParams(1447) - Source clientId:8445, Dest ClientId:8426
3864  990   06/30 08:51:33 1087963 FclREstore::openResultsFile() - Setting rawMode to True
7096  140c  06/30 08:51:33 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - Simpana currently installed at C:\Program Files\Metallic\ContentStore
5672  1b60  06/30 08:51:33 1087963 CFSDMAPIPrivate::EnumerateAllVolumesAndInfo(1810) - Failed to get FSInfo for volume=[D:\], error=[0x80070015:{QIWIN_GetFSInfo(262)/W32.21.(The device is not ready. (ERROR_NOT_READY.21))-GetVolumeInformationW failed, Volume=[D:\]}]
7144  310   06/30 08:51:33 1087963 FsdmProperty::InitializeEx(386) - Empty content List retrived for subclient[23682] 
3864  990   06/30 08:51:33 1087963 FclRestore::OnMsgSetParams() - compatabilityOptions set to - SEND_NO_RAW_DEVICE_DATA
7096  140c  06/30 08:51:33 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory(555) - Installation base folder path is [C:\Program Files\Metallic\ContentStore\Base]
5672  1b60  06/30 08:51:33 1087963 CVStubParameters::Initialize(550) - Src isNonNDMPClient=0
7144  310   06/30 08:51:33 1087963 ContentToGlobalFilerInfo::GetFilerType() - ContentToGlobalFilerInfo::GetFilerType(972): -Error-: Context is not set for the FsdmProperty Object. Should call ReInit before making this call.
5928  1d2c  06/30 08:51:33 1087963 FsdmProperty::InitializeEx(386) - Empty content List retrived for subclient[23682] 
7096  140c  06/30 08:51:33 1087963 Option set to Unconditionally Overwrite all files
3864  990   06/30 08:51:33 1087963 FclRestore::OnMsgSetParams() - This is not a ZIP folder download job
5672  1b60  06/30 08:51:33 1087963 CVStubParameters::Initialize(573) - Dest isNonNDMPClient=0
7144  310   06/30 08:51:33 1087963 FclRestorePrivate::SetSourceDestinationParams(1441) - Final ClientId chosen as 8426
5928  1d2c  06/30 08:51:33 1087963 ContentToGlobalFilerInfo::GetFilerType() - ContentToGlobalFilerInfo::GetFilerType(972): -Error-: Context is not set for the FsdmProperty Object. Should call ReInit before making this call.
7096  140c  06/30 08:51:33 1087963 FsRestoreNTObjectsFactory::InitializeForMappedRestores() - Empty map file paths from sync option
5672  1b60  06/30 08:51:34 1087963 CVStubParameters::Initialize(605) - eSourceStubType = eDstStubType = 1. No conversion necessary 
7144  310   06/30 08:51:34 1087963 FclRestorePrivate::SetSourceDestinationParams(1447) - Source clientId:8445, Dest ClientId:8426
5928  1d2c  06/30 08:51:34 1087963 FclRestorePrivate::SetSourceDestinationParams(1441) - Final ClientId chosen as 8426
3864  990   06/30 08:51:34 1087963 FclRestore::OnMsgSetParams(5969) - Restore data instead of stub disabled
5672  1b60  06/30 08:51:34 1087963 FClRestore::ProcessRestoreMessage() - Processing FSR_MSG_SRC_PATH
7096  140c  06/30 08:51:34 1087963 FsRestoreObjectsFactory::InitializeStubOverwriteOption() - Unconditionally overwrite stubs only is OFF
7144  310   06/30 08:51:34 1087963 CFSDMAPIPrivate::EnumerateAllVolumesAndInfo(1810) - Failed to get FSInfo for volume=[D:\], error=[0x80070015:{QIWIN_GetFSInfo(262)/W32.21.(The device is not ready. (ERROR_NOT_READY.21))-GetVolumeInformationW failed, Volume=[D:\]}]
5928  1d2c  06/30 08:51:34 1087963 FclRestorePrivate::SetSourceDestinationParams(1447) - Source clientId:8445, Dest ClientId:8426
5672  1b60  06/30 08:51:34 1087963 FclRestore::OnMsgSrcPath() - StripLevel=0, SourcePath=\rrskumar4\PowerCLI-Example-Scripts
7144  310   06/30 08:51:34 1087963 CVStubParameters::Initialize(550) - Src isNonNDMPClient=0
7096  140c  06/30 08:51:34 1087963 FsRestoreObjectsFactory::InitializeRestoreOnlyIfExistsOption() - Unconditionally overwrite is ON
3864  990   06/30 08:51:34 1087963 FsdmProperty::InitializeEx(386) - Empty content List retrived for subclient[23682] 
5928  1d2c  06/30 08:51:34 1087963 CFSDMAPIPrivate::EnumerateAllVolumesAndInfo(1810) - Failed to get FSInfo for volume=[D:\], error=[0x80070015:{QIWIN_GetFSInfo(262)/W32.21.(The device is not ready. (ERROR_NOT_READY.21))-GetVolumeInformationW failed, Volume=[D:\]}]
5672  1b60  06/30 08:51:34 1087963 Initializing the share monitor as this is not an Index cache restore
7096  140c  06/30 08:51:34 1087963 FsRestoreObjectsFactory::InitializeDoNotOverwriteOption() - "overwriteFiles" set to true
7144  310   06/30 08:51:34 1087963 CVStubParameters::Initialize(573) - Dest isNonNDMPClient=0
3864  990   06/30 08:51:34 1087963 ContentToGlobalFilerInfo::GetFilerType() - ContentToGlobalFilerInfo::GetFilerType(972): -Error-: Context is not set for the FsdmProperty Object. Should call ReInit before making this call.
5928  1d2c  06/30 08:51:34 1087963 CVStubParameters::Initialize(550) - Src isNonNDMPClient=0
7144  310   06/30 08:51:34 1087963 CVStubParameters::Initialize(605) - eSourceStubType = eDstStubType = 1. No conversion necessary 
5672  1b60  06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## hal.dll found at C:\Windows\system32\hal.dll
7096  140c  06/30 08:51:34 1087963 FsRestoreObjectsFactory::InitializeRestoreDataNotStubOption() - ER_EX_NO_STUBS not set.
3864  990   06/30 08:51:34 1087963 FclRestorePrivate::SetSourceDestinationParams(1441) - Final ClientId chosen as 8426
7144  310   06/30 08:51:34 1087963 FClRestore::ProcessRestoreMessage() - Processing FSR_MSG_SRC_PATH
5672  1b60  06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## ntoskrnl.exe found at C:\Windows\system32\ntoskrnl.exe
5928  1d2c  06/30 08:51:34 1087963 CVStubParameters::Initialize(573) - Dest isNonNDMPClient=0
7096  140c  06/30 08:51:34 1087963 FsRestoreObjectsFactory::InitializeValidateOnlyOption() - "Validate Only" option is not set.
3864  990   06/30 08:51:34 1087963 FclRestorePrivate::SetSourceDestinationParams(1447) - Source clientId:8445, Dest ClientId:8426
7144  310   06/30 08:51:34 1087963 FclRestore::OnMsgSrcPath() - StripLevel=0, SourcePath=\rrskumar4\PowerCLI-Example-Scripts
5672  1b60  06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## ntkrnlpa.exe found at C:\Windows\system32\ntkrnlpa.exe
5928  1d2c  06/30 08:51:34 1087963 CVStubParameters::Initialize(605) - eSourceStubType = eDstStubType = 1. No conversion necessary 
3864  990   06/30 08:51:34 1087963 CFSDMAPIPrivate::EnumerateAllVolumesAndInfo(1810) - Failed to get FSInfo for volume=[D:\], error=[0x80070015:{QIWIN_GetFSInfo(262)/W32.21.(The device is not ready. (ERROR_NOT_READY.21))-GetVolumeInformationW failed, Volume=[D:\]}]
7144  310   06/30 08:51:34 1087963 Initializing the share monitor as this is not an Index cache restore
7096  140c  06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::GetCloudAppInstanceInfo(2409) - [FS->OD4B] client id is 0
5672  1b60  06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## kernel32.dll found at C:\Windows\system32\kernel32.dll
5928  1d2c  06/30 08:51:34 1087963 FClRestore::ProcessRestoreMessage() - Processing FSR_MSG_SRC_PATH
3864  990   06/30 08:51:34 1087963 CVStubParameters::Initialize(550) - Src isNonNDMPClient=0
7144  310   06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## hal.dll found at C:\Windows\system32\hal.dll
7096  140c  06/30 08:51:34 1087963 FclRestore::OnMsgDistributedTaskId(22815) - Received distributed task id 0
5672  1b60  06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## ntdll.dll found at C:\Windows\system32\ntdll.dll
5928  1d2c  06/30 08:51:34 1087963 FclRestore::OnMsgSrcPath() - StripLevel=0, SourcePath=\rrskumar4\PowerCLI-Example-Scripts
7144  310   06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## ntoskrnl.exe found at C:\Windows\system32\ntoskrnl.exe
7096  140c  06/30 08:51:34 1087963 FClRestore::ProcessRestoreMessage() - Processing FSR_MSG_OPEN_ARCHIVE
5672  1b60  06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## win32k.sys found at C:\Windows\system32\win32k.sys
3864  990   06/30 08:51:34 1087963 CVStubParameters::Initialize(573) - Dest isNonNDMPClient=0
5928  1d2c  06/30 08:51:34 1087963 Initializing the share monitor as this is not an Index cache restore
7144  310   06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## ntkrnlpa.exe found at C:\Windows\system32\ntkrnlpa.exe
7096  140c  06/30 08:51:34 1087963 FclRestore::OnMsgOpenArchive() - Opening archive <2 5930 1525935> with copy = 0
5672  1b60  06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## winsrv.dll found at C:\Windows\system32\winsrv.dll
3864  990   06/30 08:51:34 1087963 CVStubParameters::Initialize(605) - eSourceStubType = eDstStubType = 1. No conversion necessary 
5928  1d2c  06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## hal.dll found at C:\Windows\system32\hal.dll
7144  310   06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## kernel32.dll found at C:\Windows\system32\kernel32.dll
7096  140c  06/30 08:51:34 1087963 FclRestore::OnMsgOpenArchive() - Cross-machine restore: srcMach = GitHubUsr destMach = SanBGW
5672  1b60  06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## bootvid.dll found at C:\Windows\system32\bootvid.dll
3864  990   06/30 08:51:34 1087963 FClRestore::ProcessRestoreMessage() - Processing FSR_MSG_SRC_PATH
5928  1d2c  06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## ntoskrnl.exe found at C:\Windows\system32\ntoskrnl.exe
7144  310   06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## ntdll.dll found at C:\Windows\system32\ntdll.dll
7096  140c  06/30 08:51:34 1087963 FclRestore::enableSeekOptimizationIfAvailable() - Seek optimization is not available for this type of job
5672  1b60  06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## kdcom.dll found at C:\Windows\system32\kdcom.dll
3864  990   06/30 08:51:34 1087963 FclRestore::OnMsgSrcPath() - StripLevel=0, SourcePath=\rrskumar4\PowerCLI-Example-Scripts
5928  1d2c  06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## ntkrnlpa.exe found at C:\Windows\system32\ntkrnlpa.exe
7144  310   06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## win32k.sys found at C:\Windows\system32\win32k.sys
7096  140c  06/30 08:51:34 1087963 JM Client  CVJobClient::initialize(): Got remote host [cms01039c1us02.cvmscloud.commvault.com].
5672  1b60  06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - Simpana currently installed at C:\Program Files\Metallic\ContentStore
3864  990   06/30 08:51:34 1087963 Initializing the share monitor as this is not an Index cache restore
5928  1d2c  06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## kernel32.dll found at C:\Windows\system32\kernel32.dll
7144  310   06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## winsrv.dll found at C:\Windows\system32\winsrv.dll
5672  1b60  06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory(555) - Installation base folder path is [C:\Program Files\Metallic\ContentStore\Base]
3864  990   06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## hal.dll found at C:\Windows\system32\hal.dll
5928  1d2c  06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## ntdll.dll found at C:\Windows\system32\ntdll.dll
7144  310   06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## bootvid.dll found at C:\Windows\system32\bootvid.dll
3864  990   06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## ntoskrnl.exe found at C:\Windows\system32\ntoskrnl.exe
5672  1b60  06/30 08:51:34 1087963 Option set to Unconditionally Overwrite all files
5928  1d2c  06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## win32k.sys found at C:\Windows\system32\win32k.sys
7144  310   06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## kdcom.dll found at C:\Windows\system32\kdcom.dll
3864  990   06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## ntkrnlpa.exe found at C:\Windows\system32\ntkrnlpa.exe
5672  1b60  06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::InitializeForMappedRestores() - Empty map file paths from sync option
5928  1d2c  06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## winsrv.dll found at C:\Windows\system32\winsrv.dll
7144  310   06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - Simpana currently installed at C:\Program Files\Metallic\ContentStore
3864  990   06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## kernel32.dll found at C:\Windows\system32\kernel32.dll
5928  1d2c  06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## bootvid.dll found at C:\Windows\system32\bootvid.dll
5672  1b60  06/30 08:51:34 1087963 FsRestoreObjectsFactory::InitializeStubOverwriteOption() - Unconditionally overwrite stubs only is OFF
7144  310   06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory(555) - Installation base folder path is [C:\Program Files\Metallic\ContentStore\Base]
3864  990   06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## ntdll.dll found at C:\Windows\system32\ntdll.dll
5928  1d2c  06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## kdcom.dll found at C:\Windows\system32\kdcom.dll
5672  1b60  06/30 08:51:34 1087963 FsRestoreObjectsFactory::InitializeRestoreOnlyIfExistsOption() - Unconditionally overwrite is ON
3864  990   06/30 08:51:34 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## win32k.sys found at C:\Windows\system32\win32k.sys
7144  310   06/30 08:51:34 1087963 Option set to Unconditionally Overwrite all files
5928  1d2c  06/30 08:51:35 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - Simpana currently installed at C:\Program Files\Metallic\ContentStore
5672  1b60  06/30 08:51:35 1087963 FsRestoreObjectsFactory::InitializeDoNotOverwriteOption() - "overwriteFiles" set to true
3864  990   06/30 08:51:35 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## winsrv.dll found at C:\Windows\system32\winsrv.dll
7144  310   06/30 08:51:35 1087963 FsRestoreNTObjectsFactory::InitializeForMappedRestores() - Empty map file paths from sync option
5928  1d2c  06/30 08:51:35 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory(555) - Installation base folder path is [C:\Program Files\Metallic\ContentStore\Base]
3864  990   06/30 08:51:35 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## bootvid.dll found at C:\Windows\system32\bootvid.dll
7144  310   06/30 08:51:35 1087963 FsRestoreObjectsFactory::InitializeStubOverwriteOption() - Unconditionally overwrite stubs only is OFF
5672  1b60  06/30 08:51:35 1087963 FsRestoreObjectsFactory::InitializeRestoreDataNotStubOption() - ER_EX_NO_STUBS not set.
3864  990   06/30 08:51:35 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - ## kdcom.dll found at C:\Windows\system32\kdcom.dll
5928  1d2c  06/30 08:51:35 1087963 Option set to Unconditionally Overwrite all files
7144  310   06/30 08:51:35 1087963 FsRestoreObjectsFactory::InitializeRestoreOnlyIfExistsOption() - Unconditionally overwrite is ON
5672  1b60  06/30 08:51:35 1087963 FsRestoreObjectsFactory::InitializeValidateOnlyOption() - "Validate Only" option is not set.
3864  990   06/30 08:51:35 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory() - Simpana currently installed at C:\Program Files\Metallic\ContentStore
5928  1d2c  06/30 08:51:35 1087963 FsRestoreNTObjectsFactory::InitializeForMappedRestores() - Empty map file paths from sync option
7144  310   06/30 08:51:35 1087963 FsRestoreObjectsFactory::InitializeDoNotOverwriteOption() - "overwriteFiles" set to true
7096  140c  06/30 08:51:35 1087963 CVArchive::LookupPipelineInfo() - Incoming SIDBStoreId: 1400314
3864  990   06/30 08:51:35 1087963 FsRestoreNTObjectsFactory::FsRestoreNTObjectsFactory(555) - Installation base folder path is [C:\Program Files\Metallic\ContentStore\Base]
5672  1b60  06/30 08:51:35 1087963 FsRestoreNTObjectsFactory::GetCloudAppInstanceInfo(2409) - [FS->OD4B] client id is 0
5928  1d2c  06/30 08:51:35 1087963 FsRestoreObjectsFactory::InitializeStubOverwriteOption() - Unconditionally overwrite stubs only is OFF
7144  310   06/30 08:51:35 1087963 FsRestoreObjectsFactory::InitializeRestoreDataNotStubOption() - ER_EX_NO_STUBS not set.
7096  140c  06/30 08:51:35 1087963 CVArchive::getPipelineMode() - Using default pipeline mode [SDT] for [Restore] pipe
5672  1b60  06/30 08:51:35 1087963 FclRestore::OnMsgDistributedTaskId(22815) - Received distributed task id 2
3864  990   06/30 08:51:35 1087963 Option set to Unconditionally Overwrite all files
7144  310   06/30 08:51:35 1087963 FsRestoreObjectsFactory::InitializeValidateOnlyOption() - "Validate Only" option is not set.
5928  1d2c  06/30 08:51:35 1087963 FsRestoreObjectsFactory::InitializeRestoreOnlyIfExistsOption() - Unconditionally overwrite is ON
7096  140c  06/30 08:51:35 1087963 CVArchive::LookupPipelineInfo() - New block alignment enabled for this client
5672  1b60  06/30 08:51:35 1087963 FClRestore::ProcessRestoreMessage() - Processing FSR_MSG_OPEN_ARCHIVE
3864  990   06/30 08:51:35 1087963 FsRestoreNTObjectsFactory::InitializeForMappedRestores() - Empty map file paths from sync option
5928  1d2c  06/30 08:51:35 1087963 FsRestoreObjectsFactory::InitializeDoNotOverwriteOption() - "overwriteFiles" set to true
7096  140c  06/30 08:51:35 1087963 CVArchive::LookupPipelineInfo() - Use LZO compression scheme
7144  310   06/30 08:51:35 1087963 FsRestoreNTObjectsFactory::GetCloudAppInstanceInfo(2409) - [FS->OD4B] client id is 0
5672  1b60  06/30 08:51:35 1087963 FclRestore::OnMsgOpenArchive() - Opening archive <2 5930 1525937> with copy = 0
7096  140c  06/30 08:51:35 1087963 CVSingleInstTarget[1] singleInstLvl[2] sigWhere[3] sigScheme[4] singleInstMinObjSizeKB[50] compressWhere[2] encType[2] rsaKeys[0] Flag[1303] rsrcConsumerId[3] CloudLaptopClnt[0] 
3864  990   06/30 08:51:35 1087963 FsRestoreObjectsFactory::InitializeStubOverwriteOption() - Unconditionally overwrite stubs only is OFF
7144  310   06/30 08:51:35 1087963 FclRestore::OnMsgDistributedTaskId(22815) - Received distributed task id 3
5928  1d2c  06/30 08:51:35 1087963 FsRestoreObjectsFactory::InitializeRestoreDataNotStubOption() - ER_EX_NO_STUBS not set.
5672  1b60  06/30 08:51:35 1087963 FclRestore::OnMsgOpenArchive() - Cross-machine restore: srcMach = GitHubUsr destMach = SanBGW
7096  140c  06/30 08:51:35 1087963 Block level SI is set. Going to set minimum single instanceable size to block size
7144  310   06/30 08:51:35 1087963 FClRestore::ProcessRestoreMessage() - Processing FSR_MSG_OPEN_ARCHIVE
5928  1d2c  06/30 08:51:35 1087963 FsRestoreObjectsFactory::InitializeValidateOnlyOption() - "Validate Only" option is not set.
3864  990   06/30 08:51:35 1087963 FsRestoreObjectsFactory::InitializeRestoreOnlyIfExistsOption() - Unconditionally overwrite is ON
5672  1b60  06/30 08:51:35 1087963 FclRestore::enableSeekOptimizationIfAvailable() - Seek optimization is not available for this type of job
7096  140c  06/30 08:51:35 1087963 Min SI Data Size [128 KB], SI Block Size [128 KB]
7144  310   06/30 08:51:35 1087963 FclRestore::OnMsgOpenArchive() - Opening archive <2 5930 1525937> with copy = 0
3864  990   06/30 08:51:35 1087963 FsRestoreObjectsFactory::InitializeDoNotOverwriteOption() - "overwriteFiles" set to true
5672  1b60  06/30 08:51:35 1087963 JM Client  CVJobClient::initialize(): Got remote host [cms01039c1us02.cvmscloud.commvault.com].
5928  1d2c  06/30 08:51:35 1087963 FsRestoreNTObjectsFactory::GetCloudAppInstanceInfo(2409) - [FS->OD4B] client id is 0
7096  140c  06/30 08:51:35 1087963 N/w agents configured before/after firewall check = [2/2]. Firewalled = 0
7144  310   06/30 08:51:35 1087963 FclRestore::OnMsgOpenArchive() - Cross-machine restore: srcMach = GitHubUsr destMach = SanBGW
5928  1d2c  06/30 08:51:35 1087963 FclRestore::OnMsgDistributedTaskId(22815) - Received distributed task id 1
7096  140c  06/30 08:51:35 1087963 CVArchive::StartPipeline() - StartPipeline SI configuration -[srcClientName - sanbgw] Block Level [true], Block Size [128], File Level [false], Min Signature Size [128]
3864  990   06/30 08:51:35 1087963 FsRestoreObjectsFactory::InitializeRestoreDataNotStubOption() - ER_EX_NO_STUBS not set.
7144  310   06/30 08:51:35 1087963 FclRestore::enableSeekOptimizationIfAvailable() - Seek optimization is not available for this type of job
5928  1d2c  06/30 08:51:35 1087963 FClRestore::ProcessRestoreMessage() - Processing FSR_MSG_OPEN_ARCHIVE
7096  140c  06/30 08:51:35 1087963 CPipelayer::InitiatePipeline Initiating SDT connection [0000020AF0936FD0] from SanBGW:8400(sanbgw) to SanBGW:8400(sanbgw)
3864  990   06/30 08:51:35 1087963 FsRestoreObjectsFactory::InitializeValidateOnlyOption() - "Validate Only" option is not set.
7144  310   06/30 08:51:35 1087963 JM Client  CVJobClient::initialize(): Got remote host [cms01039c1us02.cvmscloud.commvault.com].
5928  1d2c  06/30 08:51:35 1087963 FclRestore::OnMsgOpenArchive() - Opening archive <2 5930 1525937> with copy = 0
7096  140c  06/30 08:51:35 1087963 CPipelayer::InitiatePipeline compressionType [CV_UNCOMPRESS], compressWhere [CV_COMPRESS_DEST]
5928  1d2c  06/30 08:51:35 1087963 FclRestore::OnMsgOpenArchive() - Cross-machine restore: srcMach = GitHubUsr destMach = SanBGW
3864  990   06/30 08:51:35 1087963 FsRestoreNTObjectsFactory::GetCloudAppInstanceInfo(2409) - [FS->OD4B] client id is 0
7096  140c  06/30 08:51:35 1087963 CPipelayer::InitiatePipeline encryptionType [CV_DECRYPT], encryptionWhere [CV_ENCRYPT_DEST]
5928  1d2c  06/30 08:51:35 1087963 FclRestore::enableSeekOptimizationIfAvailable() - Seek optimization is not available for this type of job
3864  990   06/30 08:51:35 1087963 FclRestore::OnMsgDistributedTaskId(22815) - Received distributed task id 4
